row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
16743	16743	16	1	0	100	1	0.3753	2436664	3580425	1035115
16744	16744	16	1	0	113	2	0.6009	4373050	6348735	1609249
16745	16745	16	1	0	116	2	0.4911	3292254	4899585	1364995
16746	16746	16	1	0	107	2	0.047	212622	301017	85140
16747	16747	16	1	2			0.0472	0	31829	11419
16748	16748	16	1	0	103	2	0.05794	214659	322801	100298
16749	16749	16	1	0	98	1	0.0478	167532	215877	49188
16750	16750	16	1	0	115	2	1.854	4920408	10727982	4425748
16751	16751	16	1	0	118	2	1.082	4475278	7355288	2357652
16752	16752	16	1	0	100	2	0.1438	814750	1118945	289557
16753	16753	16	1	0	105	1	0.06825	406082	552120	149589
16754	16754	16	1	0	107	2	0.5029	3123019	4844089	1548896
16755	16755	16	1	0	100	1	0.2973	1897477	2652885	770018
16756	16756	16	1	0	109	2	0.6259	4419515	6387882	1771934
16757	16757	16	1	0	111	2	4.746	30638481	41903890	10568964
16758	16758	16	1	0	104	1	0.09292	844878	1117333	265010
16759	16759	16	1	0	109	2	0.6064	5435813	7100510	1593458
16760	16760	16	1	2			3.297	0	11758280	6036940
16761	16761	16	1	0	131	3	0.04695	60558	124059	55989
16762	16762	16	1	0	102	1	0.3542	2245613	3332293	1032018
16763	16763	16	1	0	128	3	0.06189	222760	422674	166927
16764	16764	16	1	0	114	2	0.7859	4020794	6561017	2085146
16765	16765	16	1	0	118	2	0.09087	345447	547759	174269
16766	16766	16	1	0	120	2	0.3881	2013431	3204311	992277
16767	16767	16	1	0	103	1	0.08786	844256	1106002	243322
16768	16768	16	1	0	113	2	0.4927	2422512	4260853	1410868
16769	16769	16	1	0	113	1	0.3521	945114	2194130	823454
16770	16770	16	1	0	120	2	28.75	54076665	133494603	49591792
16771	16771	16	1	0	111	2	1.469	8281445	11622648	3081452
16772	16772	16	1	0	115	2	0.1482	521098	963963	328214
16773	16773	16	1	0	121	2	0.7172	2778004	5228478	1963208
16774	16774	16	1	2			0.12	0	357748	218948
16775	16775	16	1	0	112	1	0.5359	2665251	4412742	1432005
16776	16776	16	1	0	122	2	0.4823	1205850	2955078	1224532
16777	16777	16	1	2			0.04696	0	89597	40702
16778	16778	16	1	2			0.6084	0	2485969	1158842
16779	16779	16	1	0	104	2	0.08561	483307	711519	198017
16780	16780	16	1	0	124	2	0.3106	2204591	2910083	731725
16781	16781	16	1	0	113	2	0.07835	381706	644767	203957
16782	16782	16	1	0	113	2	1.075	4179389	7430975	2256430
16783	16783	16	1	0	104	1	0.1998	968832	1463766	474718
16784	16784	16	1	0	106	2	0.8303	2954136	5608611	2003252
16785	16785	16	1	2			0.04753	0	52703	21176
16786	16786	16	1	0	111	2	0.2463	1793672	2455318	601715
16787	16787	16	1	2			0.04694	0	5105	2098
16788	16788	16	1	0	101	2	0.6224	5501570	7454438	1883384
16789	16789	16	1	0	120	2	2.598	9619425	17611930	6188162
16790	16790	16	1	0	103	1	0.05888	456917	610686	148335
16791	16791	16	1	0	113	1	0.04835	173700	250161	73211
16792	16792	16	1	0	106	2	0.415	2991434	4163596	1077700
16793	16793	16	1	2			0.05536	0	207191	80471
16794	16794	16	1	0	108	1	0.22	2002434	2627575	567375
16795	16795	16	1	0	136	3	2.151	5706579	12916769	5529527
16796	16796	16	1	0	122	2	2.441	10320109	17344713	6082886
16797	16797	16	1	0	134	3	0.0572	265325	430458	143058
16798	16798	16	1	0	97	1	0.04749	99042	128574	29714
16799	16799	16	1	0	98	1	0.06209	348782	461495	105317
16800	16800	16	1	0	104	2	0.1608	600819	1090105	456813
16801	16801	16	1	0	113	2	0.3959	2143015	3539737	1089126
16802	16802	16	1	0	103	1	0.5231	2362245	4077326	1598094
16803	16803	16	1	0	115	2	0.1194	449800	910235	346038
16804	16804	16	1	2			0.04824	0	5889	2938
16805	16805	16	1	0	117	2	52.78	157897221	278835904	87528319
16806	16806	16	1	0	119	2	0.5638	2543574	4570445	1696395
16807	16807	16	1	0	108	2	0.2571	1292677	1961087	586430
16808	16808	16	1	0	106	1	0.5397	4517476	6364960	1904270
16809	16809	16	1	0	116	2	0.04706	131546	255275	99426
16810	16810	16	1	0	101	2	0.3435	3646072	4463098	842038
16811	16811	16	1	0	105	2	0.1554	381305	980973	445444
16812	16812	16	1	0	111	2	4.754	23620285	35221021	10303951
16813	16813	16	1	2			6.042	0	22948530	12972161
16814	16814	16	1	0	112	2	0.2932	1268413	2172957	810265
16815	16815	16	1	2			0.047	0	80848	37787
16816	16816	16	1	0	102	1	0.3281	1711283	2905456	946032
16817	16817	16	1	0	104	2	0.06668	400171	549003	139073
16818	16818	16	1	0	104	1	0.1393	1487341	1831718	329546
16819	16819	16	1	0	103	1	0.04697	73937	112883	34214
16820	16820	16	1	0	117	2	0.08794	482845	754318	249970
16821	16821	16	1	2			0.04698	0	167505	81186
16822	16822	16	1	0	110	2	0.5402	3730356	5304847	1396871
16823	16823	16	1	0	102	2	0.13	753938	1172404	393694
16824	16824	16	1	0	118	2	0.1661	668622	1083715	377511
16825	16825	16	1	0	120	2	0.6671	3108300	5535944	1749091
16826	16826	16	1	0	133	3	0.9561	1464019	4762994	1978830
16827	16827	16	1	0	117	2	0.3527	950830	2049973	844566
16828	16828	16	1	0	111	1	1.308	5320690	8952280	3161271
16829	16829	16	1	0	106	2	0.3532	1723436	2713038	1047134
16830	16830	16	1	0	116	2	0.3106	2690685	3565994	843210
16831	16831	16	1	0	107	1	1.356	6482433	11010788	4319397
16832	16832	16	1	0	110	2	0.1989	746307	1292326	462303
16833	16833	16	1	0	120	2	0.2402	872928	1696187	625999
16834	16834	16	1	0	118	2	8.56	19608092	48081934	18933375
16835	16835	16	1	0	123	2	0.2415	1060732	1854955	658687
16836	16836	16	1	0	112	2	0.05517	261252	388987	129981
16837	16837	16	1	0	112	2	0.04699	42397	59128	15701
16838	16838	16	1	0	109	2	0.07847	263420	467772	165122
16839	16839	16	1	0	108	2	0.1507	617587	1008409	363060
16840	16840	16	1	0	100	1	0.07435	355659	590613	222662
16841	16841	16	1	2			0.0469	0	3317	1749
16842	16842	16	1	0	121	2	0.1151	676502	1016817	306059
16843	16843	16	1	0	121	2	6.94	24564913	45289154	14566379
16844	16844	16	1	0	112	2	0.4267	1675563	3195295	1173718
16845	16845	16	1	0	123	3	3.98	9144824	21800660	9395944
16846	16846	16	1	0	109	2	0.5003	3298381	4751084	1319858
16847	16847	16	1	0	114	3	0.2139	714826	1458304	571573
16848	16848	16	1	0	105	2	0.5168	3559032	5302841	1644337
16849	16849	16	1	0	121	2	2.766	9358081	17738575	6681064
16850	16850	16	1	3			101.9	55077079	322180450	150000004
16851	16851	16	1	0	147	4	0.04876	26320	38581	11758
16852	16852	16	1	0	110	2	0.04807	92522	154771	55934
16853	16853	16	1	2			0.04766	0	12437	6344
16854	16854	16	1	0	106	1	0.59	4676470	6789656	2064372
16855	16855	16	1	0	120	2	0.0471	175630	267547	84548
16856	16856	16	1	0	131	3	0.2962	805401	1888598	691879
16857	16857	16	1	0	113	2	0.2068	773844	1479817	523085
16858	16858	16	1	0	102	2	0.05587	183865	358935	146170
16859	16859	16	1	2			2.696	0	10060272	5697559
16860	16860	16	1	0	111	2	3.797	23253589	31804425	8218950
16861	16861	16	1	0	113	2	0.4425	2572321	3834118	1233194
16862	16862	16	1	0	105	2	2.143	12064971	17260422	4564014
16863	16863	16	1	0	121	2	0.6947	2420106	4867908	2133105
16864	16864	16	1	0	102	1	0.1461	837235	1162205	306539
16865	16865	16	1	0	117	2	16.12	49200113	98899312	36318556
16866	16866	16	1	0	118	2	2.289	12083363	18548958	5488873
16867	16867	16	1	0	118	2	3.534	19751938	29084304	8499767
16868	16868	16	1	0	104	1	0.2692	1329278	2146541	709136
16869	16869	16	1	0	106	2	0.2168	1569849	2207803	581380
16870	16870	16	1	0	95	1	0.04707	124984	185170	51743
16871	16871	16	1	0	109	2	0.2693	1608762	2384484	698183
16872	16872	16	1	0	120	2	0.4736	3700840	5208006	1347069
16873	16873	16	1	0	125	3	1.175	4112907	7893359	3580790
16874	16874	16	1	0	111	2	1.991	11052173	15838280	4148437
16875	16875	16	1	0	121	3	0.04856	52048	224390	92176
16876	16876	16	1	0	104	2	0.3937	3460041	4489604	1057641
16877	16877	16	1	0	115	2	5.847	21330227	38523565	14882464
16878	16878	16	1	0	110	2	0.3939	2163581	3446568	1246268
16879	16879	16	1	0	106	2	0.2488	1537880	2351280	691453
16880	16880	16	1	2			0.04696	0	4221	1773
16881	16881	16	1	0	98	1	0.04897	36993	53255	16045
16882	16882	16	1	0	114	2	2.074	13257201	18543305	4794163
16883	16883	16	1	0	127	3	0.04805	62773	135233	58883
16884	16884	16	1	0	108	1	2.302	10534425	17011508	5074786
16885	16885	16	1	0	110	2	0.163	675390	1134465	407416
16886	16886	16	1	0	105	1	4.079	30019388	39768854	9753234
16887	16887	16	1	0	104	1	0.06749	358392	579656	188251
16888	16888	16	1	0	118	2	0.3684	1816836	3088873	1006626
16889	16889	16	1	2			3.69	0	13009640	8061618
16890	16890	16	1	0	109	2	0.1589	1184916	1601000	414528
16891	16891	16	1	0	102	1	0.2809	2322064	3092921	719760
16892	16892	16	1	0	105	2	0.1597	793872	1327223	476412
16893	16893	16	1	0	113	2	1.044	5321899	7881279	2513970
16894	16894	16	1	0	95	1	0.04809	109031	145338	36315
16895	16895	16	1	0	130	4	0.04779	658	5224	3268
16896	16896	16	1	0	108	2	0.04894	124115	182102	58619
16897	16897	16	1	0	109	2	0.4547	2505282	3981847	1445716
16898	16898	16	1	0	106	2	0.04708	151903	260088	88271
16899	16899	16	1	0	119	2	0.05987	342819	515674	147248
16900	16900	16	1	0	111	2	0.6371	3369193	5510243	1449128
16901	16901	16	1	2			0.554	0	1989309	1080632
16902	16902	16	1	0	99	1	0.09806	499096	799239	253848
16903	16903	16	1	2			0.1392	0	491548	265176
16904	16904	16	1	2			0.3385	0	1337218	535651
16905	16905	16	1	0	121	2	0.3163	1615531	2768930	885898
16906	16906	16	1	0	101	1	0.2537	2215773	2917823	584749
16907	16907	16	1	0	113	2	0.08368	595358	821117	193936
16908	16908	16	1	0	107	1	8.551	61981236	81066445	18630957
16909	16909	16	1	0	101	1	0.06535	244922	452541	181357
16910	16910	16	1	0	120	2	0.5432	1954638	3889343	1358382
16911	16911	16	1	0	103	1	0.2862	1541999	2258780	683668
16912	16912	16	1	0	98	1	0.808	6289946	8463961	2046419
16913	16913	16	1	0	108	2	1.389	2403971	6885973	2840643
16914	16914	16	1	2			0.04797	0	3000	1455
16915	16915	16	1	0	112	2	0.08558	247923	453647	141414
16916	16916	16	1	2			0.557	0	2155597	1152241
16917	16917	16	1	0	111	2	5.163	26303569	39459535	12433134
16918	16918	16	1	0	105	2	0.3009	1481788	2319590	723080
16919	16919	16	1	0	113	2	0.1388	475299	949014	369127
16920	16920	16	1	0	122	3	0.8308	3503916	6134102	1957580
16921	16921	16	1	0	107	2	2.924	11300235	19275836	6925801
16922	16922	16	1	0	121	2	0.5331	2520155	4157032	1223377
16923	16923	16	1	0	115	2	3.623	15545344	26211563	8523336
16924	16924	16	1	2			19	0	58683809	24673248
16925	16925	16	1	2			15.33	0	51287498	33092553
16926	16926	16	1	0	104	1	0.1545	1121124	1567225	427808
16927	16927	16	1	0	110	2	0.1305	472340	847377	309462
16928	16928	16	1	2			26.57	0	88765314	54825144
16929	16929	16	1	0	108	1	0.5615	2876215	4768589	1699454
16930	16930	16	1	0	110	2	0.1507	943637	1345824	351616
16931	16931	16	1	0	98	1	0.4103	2145998	3701893	1489889
16932	16932	16	1	0	106	2	1.672	6369603	11229047	3652627
16933	16933	16	1	2			0.3163	0	1037316	467259
16934	16934	16	1	0	103	1	0.1274	465877	911362	329136
16935	16935	16	1	0	103	1	0.2322	2922406	3547881	616036
16936	16936	16	1	0	111	2	0.1192	395666	802337	279614
16937	16937	16	1	0	111	2	0.8666	4063834	6583017	2006516
16938	16938	16	1	0	106	1	1.93	12351449	17081526	4641954
16939	16939	16	1	0	115	2	0.1719	1001153	1474535	409071
16940	16940	16	1	0	111	2	1.494	4696628	9163875	3493097
16941	16941	16	1	2			1.005	0	3632567	2145708
16942	16942	16	1	0	108	2	0.8768	3337110	6201819	2337527
16943	16943	16	1	2			0.1935	0	623273	268839
16944	16944	16	1	0	106	2	0.2329	2191103	2854030	619309
16945	16945	16	1	0	96	1	0.101	950580	1251511	293877
16946	16946	16	1	0	103	1	0.08548	508356	693555	193533
16947	16947	16	1	0	113	2	0.05924	169935	339723	122210
16948	16948	16	1	0	115	2	0.09183	284461	577974	211124
16949	16949	16	1	0	107	1	0.3642	3294749	4411813	1023455
16950	16950	16	1	0	114	2	0.2235	587935	1363272	564018
16951	16951	16	1	0	132	3	0.5887	5110672	6930966	1756230
16952	16952	16	1	0	107	2	0.61	1666653	3984672	1943374
16953	16953	16	1	0	118	2	0.166	737639	1132065	313623
16954	16954	16	1	0	121	2	0.04872	189550	268111	77009
16955	16955	16	1	0	125	3	6.039	19418193	37667896	15062127
16956	16956	16	1	0	118	2	0.368	2187336	3388346	1128835
16957	16957	16	1	0	128	3	0.1452	252177	796864	383742
16958	16958	16	1	0	115	1	1.508	8428099	12567297	3368882
16959	16959	16	1	0	113	2	0.1751	857119	1410888	464158
16960	16960	16	1	0	102	1	0.0478	39897	56460	15061
16961	16961	16	1	0	110	1	0.2978	2877118	3766108	787599
16962	16962	16	1	0	122	2	0.351	2380386	3532321	1088380
16963	16963	16	1	0	121	3	0.7027	3794981	6188143	2107991
16964	16964	16	1	0	88	1	0.04763	6304	10286	3338
16965	16965	16	1	0	104	1	0.8171	5964328	8194986	2189138
16966	16966	16	1	0	110	1	0.06486	434717	549168	113122
16967	16967	16	1	2			0.2041	0	723333	290051
16968	16968	16	1	0	114	2	0.04868	207844	332092	110658
16969	16969	16	1	0	103	1	0.04698	36415	70265	34029
16970	16970	16	1	0	118	2	2.184	13067472	19093425	5240352
16971	16971	16	1	0	107	1	0.04729	113040	197762	64499
16972	16972	16	1	0	114	2	0.1725	536583	1022392	360365
16973	16973	16	1	0	98	1	0.0474	91776	123386	29477
16974	16974	16	1	0	100	1	0.1092	769007	1077720	276125
16975	16975	16	1	0	108	2	0.2814	1412780	2343927	812920
16976	16976	16	1	0	104	2	2.817	18480991	26250120	7590449
16977	16977	16	1	0	122	2	1.998	7036545	12874941	4520885
16978	16978	16	1	0	118	2	0.8686	3681559	6481878	2290365
16979	16979	16	1	0	130	2	7.775	15251028	39613608	17983508
16980	16980	16	1	0	102	1	0.04739	342870	443844	95228
16981	16981	16	1	0	98	1	0.05467	299215	432609	108226
16982	16982	16	1	2			63.21	0	207328559	106984619
16983	16983	16	1	0	102	2	0.04724	141634	234152	77407
16984	16984	16	1	2			0.3221	0	1168710	513442
16985	16985	16	1	0	123	2	2.331	9782556	16692716	5264993
16986	16986	16	1	0	104	1	1.36	10136029	13495128	3138593
16987	16987	16	1	0	104	1	0.0994	632939	857913	213249
16988	16988	16	1	0	115	2	0.5334	2528304	4303954	1460010
16989	16989	16	1	0	107	2	0.3581	1464259	2666190	1015890
16990	16990	16	1	0	114	2	0.2663	1745649	2546804	712490
16991	16991	16	1	0	109	1	0.5359	5368049	7020231	1518250
16992	16992	16	1	0	114	2	0.1163	527167	950847	330101
16993	16993	16	1	2			0.2063	0	748029	343359
16994	16994	16	1	0	122	3	0.1223	160476	581143	247478
16995	16995	16	1	3			105.3	21328480	321442295	150000006
16996	16996	16	1	0	114	2	0.1986	1597172	2104583	494003
16997	16997	16	1	0	128	3	0.08876	228662	504697	217141
16998	16998	16	1	0	102	1	0.1115	1015529	1307881	281858
16999	16999	16	1	0	102	1	0.1051	816097	1056443	231864
17000	17000	16	1	0	116	2	0.7968	3766284	6336827	1873953
17001	17001	16	1	0	112	1	0.9099	6574267	8980674	2104524
17002	17002	16	1	0	113	2	2.124	10222339	15817766	4703060
17003	17003	16	1	0	112	2	0.4765	2083573	3757504	1457421
17004	17004	16	1	0	113	2	0.04724	112935	175232	52885
17005	17005	16	1	0	122	2	0.8419	4735208	7352161	2134929
17006	17006	16	1	0	143	3	0.08259	107486	340822	134862
17007	17007	16	1	0	103	1	0.05752	302931	409227	100427
17008	17008	16	1	0	102	1	0.1378	841669	1192295	336980
17009	17009	16	1	0	125	3	0.3117	1723067	2726911	841781
17010	17010	16	1	0	120	2	0.1584	541023	1124252	421120
17011	17011	16	1	0	113	2	3.575	14526313	25163656	8543926
17012	17012	16	1	0	104	1	0.04736	63194	165063	79859
17013	17013	16	1	0	120	2	5.069	16038856	31331180	11790846
17014	17014	16	1	0	117	2	2.099	8185047	14036871	4835401
17015	17015	16	1	0	124	2	2.4	12191621	19474383	5395296
17016	17016	16	1	0	106	1	0.04737	171334	241674	69333
17017	17017	16	1	2			4.809	0	16891101	9716009
17018	17018	16	1	0	109	2	0.6044	3352856	5244238	1669337
17019	17019	16	1	0	126	3	0.689	2567494	4931028	1795424
17020	17020	16	1	0	109	1	0.1056	880154	1054427	171038
17021	17021	16	1	0	120	2	0.1011	161462	464677	188136
17022	17022	16	1	3			98.73	85612105	348805882	150000012
17023	17023	16	1	0	108	2	0.05846	344930	512963	143079
17024	17024	16	1	2			1.864	0	6193228	3109690
17025	17025	16	1	0	104	1	0.06366	497443	678131	195299
17026	17026	16	1	0	109	2	1.428	6050872	9816505	3204184
17027	17027	16	1	0	116	2	1.299	2693622	6826290	2853635
17028	17028	16	1	0	99	1	0.04829	184155	258212	70634
17029	17029	16	1	0	109	2	0.05131	150001	210913	55977
17030	17030	16	1	0	110	1	0.08683	171996	397433	176040
17031	17031	16	1	0	98	1	0.2004	1642696	2164621	509032
17032	17032	16	1	0	109	2	0.3788	3209219	4288671	958823
17033	17033	16	1	0	109	2	1.505	5640928	9958577	3655332
17034	17034	16	1	0	125	2	2.405	13964668	20724860	5719526
17035	17035	16	1	0	109	2	0.4839	1666021	3291964	1179617
17036	17036	16	1	0	112	2	0.4209	3288354	4388249	1092846
17037	17037	16	1	2			0.0921	0	364221	166583
17038	17038	16	1	0	94	1	0.06631	452665	630057	160095
17039	17039	16	1	0	109	2	0.1763	1046003	1613607	498993
17040	17040	16	1	0	113	2	0.7245	3619927	6029746	2062460
17041	17041	16	1	0	109	2	0.5517	2358472	3914890	1273821
17042	17042	16	1	0	105	2	0.528	3171669	4907951	1494662
17043	17043	16	1	0	111	2	0.9701	2903931	5908320	2235954
17044	17044	16	1	2			6.293	0	21203456	9019054
17045	17045	16	1	0	104	1	0.4665	2671711	4180773	1328346
17046	17046	16	1	0	108	2	0.06494	282855	487610	176759
17047	17047	16	1	0	107	2	0.4201	3952650	5268216	1202734
17048	17048	16	1	0	102	1	0.4472	2473932	4098265	1652129
17049	17049	16	1	0	101	2	0.04764	238746	363435	110689
17050	17050	16	1	0	108	2	0.04848	234981	325965	89789
17051	17051	16	1	0	109	1	0.1064	618941	975688	290027
17052	17052	16	1	0	112	2	0.35	2824664	3866587	952684
17053	17053	16	1	0	118	2	0.4633	2097944	3746042	1364615
17054	17054	16	1	0	103	2	0.04719	134919	233947	98144
17055	17055	16	1	0	110	2	0.08022	577079	815148	192674
17056	17056	16	1	0	119	2	6.898	34088907	54027754	16041032
17057	17057	16	1	0	115	2	1.358	5339412	8919266	2847390
17058	17058	16	1	0	105	2	1.663	10551906	14208488	3596100
17059	17059	16	1	0	120	2	0.8468	4690335	7227644	2341000
17060	17060	16	1	2			11.5	0	39488920	22304743
17061	17061	16	1	0	109	2	0.264	608022	1472302	697132
17062	17062	16	1	0	118	2	0.3541	1878168	3094833	1057259
17063	17063	16	1	0	108	1	0.3682	3521346	4582899	941580
17064	17064	16	1	0	116	2	0.09332	617676	887474	255484
17065	17065	16	1	0	114	2	0.2567	1619643	2446026	715664
17066	17066	16	1	0	95	1	0.04975	254242	382427	119569
17067	17067	16	1	0	111	2	0.3704	2027838	3284674	1193822
17068	17068	16	1	2			0.05797	0	225088	97339
17069	17069	16	1	0	99	1	0.821	3535710	6230353	2105198
17070	17070	16	1	0	110	2	0.1196	259053	574165	219715
17071	17071	16	1	0	101	1	0.0522	278155	376133	98020
17072	17072	16	1	0	107	2	0.21	777787	1464214	620696
17073	17073	16	1	0	104	2	2.857	15728444	23902034	6975203
17074	17074	16	1	0	117	2	0.919	3352646	6286951	2302002
17075	17075	16	1	0	110	2	0.08929	381593	582704	177210
17076	17076	16	1	0	113	2	0.1864	768472	1202286	375954
17077	17077	16	1	0	101	2	0.05185	322146	450363	101607
17078	17078	16	1	0	107	2	0.6288	3776788	5701674	1733475
17079	17079	16	1	0	117	2	0.1651	575845	1010230	359451
17080	17080	16	1	0	107	2	0.04867	150812	212609	56256
17081	17081	16	1	0	122	2	0.5987	3727564	5783189	1718996
17082	17082	16	1	0	119	2	3.616	16286861	26579190	8587232
17083	17083	16	1	0	118	3	0.1468	262004	759668	313523
17084	17084	16	1	0	110	2	0.1656	1043932	1462431	382150
17085	17085	16	1	0	101	1	0.14	1008139	1457073	409051
17086	17086	16	1	0	104	1	0.04742	175916	248585	71962
17087	17087	16	1	2			0.1886	0	765320	401842
17088	17088	16	1	0	114	2	4.932	20123845	33923177	11425844
17089	17089	16	1	0	105	2	0.7899	6763690	8740519	1897078
17090	17090	16	1	0	111	2	0.7601	4512370	6671648	2089453
17091	17091	16	1	0	105	2	0.4547	2724223	4081098	1270985
17092	17092	16	1	0	106	1	0.3453	3226150	4339265	1091496
17093	17093	16	1	0	109	2	0.5413	2946741	4676933	1549437
17094	17094	16	1	0	108	2	0.09313	258946	616386	316833
17095	17095	16	1	0	103	1	0.1936	1118605	1573841	427635
17096	17096	16	1	0	110	2	0.2123	1493564	2138132	562487
17097	17097	16	1	0	94	1	0.07451	539972	723535	211771
17098	17098	16	1	0	125	3	0.04711	36505	144086	65750
17099	17099	16	1	0	122	3	0.07997	302555	529067	189525
17100	17100	16	1	0	118	2	3.124	13835950	23409371	8009197
17101	17101	16	1	2			0.1363	0	501031	213531
17102	17102	16	1	0	107	2	0.2177	1063749	1622636	457240
17103	17103	16	1	2			0.1144	0	475244	213260
17104	17104	16	1	0	112	2	6.435	26091260	44085294	13507482
17105	17105	16	1	2			4.43	0	16727019	9841031
17106	17106	16	1	0	102	2	0.1242	455747	895289	341507
17107	17107	16	1	0	145	4	0.2622	717985	1552847	616820
17108	17108	16	1	0	130	2	0.0611	234862	434160	156990
17109	17109	16	1	0	114	2	0.04705	95579	174736	64284
17110	17110	16	1	0	113	2	0.04796	9972	15152	5363
17111	17111	16	1	0	118	2	0.3135	1463664	2526217	799820
17112	17112	16	1	0	109	2	0.07072	490491	691994	180766
17113	17113	16	1	0	109	2	0.5957	3166019	5224400	1705106
17114	17114	16	1	0	112	2	0.5976	2948275	4709782	1488914
17115	17115	16	1	2			0.493	0	1912516	954824
17116	17116	16	1	0	101	1	0.3079	2313466	3234585	847916
17117	17117	16	1	0	105	2	0.04708	170188	267371	87484
17118	17118	16	1	0	109	1	0.3247	1715576	2903338	844975
17119	17119	16	1	0	111	2	0.159	832540	1352394	425875
17120	17120	16	1	0	112	1	0.9454	2995837	6556786	2506770
17121	17121	16	1	0	102	1	0.0479	32815	45007	11417
17122	17122	16	1	0	114	2	0.4754	2133859	3722718	1118352
17123	17123	16	1	0	117	2	0.2072	980126	1538746	502610
17124	17124	16	1	0	113	2	0.4281	1216504	2736337	1076982
17125	17125	16	1	0	109	2	0.1401	779210	1184199	380197
17126	17126	16	1	0	103	1	0.1198	596382	942591	343414
17127	17127	16	1	0	114	2	0.04757	67367	150821	55899
17128	17128	16	1	0	115	2	0.5832	2889425	4968880	1630145
17129	17129	16	1	0	106	1	0.0677	268879	501348	232743
17130	17130	16	1	0	110	2	0.4113	3325897	4595420	1148063
17131	17131	16	1	0	118	2	0.1022	689292	1010178	278633
17132	17132	16	1	0	111	2	0.6155	4954644	6791447	1665414
17133	17133	16	1	0	128	2	0.8406	3081602	6056324	2299106
17134	17134	16	1	0	108	2	0.1697	730877	1151889	371906
17135	17135	16	1	0	108	1	0.3634	2497322	3646325	990490
17136	17136	16	1	0	109	1	0.2337	1291455	2015289	638509
17137	17137	16	1	0	110	2	0.1689	1121560	1646135	482368
17138	17138	16	1	0	97	1	0.04766	152528	257748	93693
17139	17139	16	1	2			0.1986	0	837654	347397
17140	17140	16	1	0	98	1	0.5786	5537428	7342774	1709859
17141	17141	16	1	0	110	2	1.417	8118231	11608924	3091233
17142	17142	16	1	0	108	2	0.3387	1101810	2053037	854492
17143	17143	16	1	0	100	1	0.1919	1638243	2178650	553632
17144	17144	16	1	0	96	1	0.07071	439914	632640	182358
17145	17145	16	1	0	111	2	0.4913	3065331	4557993	1306885
17146	17146	16	1	0	112	2	3.311	16266131	25110461	7319705
17147	17147	16	1	0	109	2	0.2066	955709	1616188	507577
17148	17148	16	1	0	101	1	0.1529	1446341	1823830	331881
17149	17149	16	1	0	113	2	0.2315	1562089	2218388	643043
17150	17150	16	1	0	116	2	0.5157	2255501	3886742	1317771
17151	17151	16	1	0	118	3	0.145	496881	1020003	361432
17152	17152	16	1	0	110	2	0.07495	169880	344518	140310
17153	17153	16	1	0	115	2	0.05508	241389	382052	119258
17154	17154	16	1	0	107	1	0.07334	563980	718170	145668
17155	17155	16	1	0	129	2	1.527	5196606	9742628	3162297
17156	17156	16	1	0	110	1	0.2706	1505401	2248841	643382
17157	17157	16	1	0	104	1	0.3386	2232218	3352867	918782
17158	17158	16	1	0	98	1	0.08179	429252	681773	216209
17159	17159	16	1	0	106	1	0.1957	1692409	2256420	587913
17160	17160	16	1	0	129	2	1.458	2951695	7577480	2842456
17161	17161	16	1	0	122	2	4.067	1492861	15065508	8454198
17162	17162	16	1	0	116	2	0.6869	1928968	4217545	1861805
17163	17163	16	1	0	118	2	0.4556	1016093	2497919	952560
17164	17164	16	1	0	122	2	1.483	5617721	9878209	3373098
17165	17165	16	1	0	106	2	0.4811	2147680	3659959	1126146
17166	17166	16	1	0	105	2	0.04707	178384	268431	77478
17167	17167	16	1	0	108	2	0.458	2924240	4243874	1185258
17168	17168	16	1	0	105	2	4.726	20767613	33179423	10696036
17169	17169	16	1	0	109	1	0.6031	4531585	6453648	1863680
17170	17170	16	1	0	124	2	0.2095	909648	1474849	489279
17171	17171	16	1	0	101	1	0.04696	26144	74143	39823
17172	17172	16	1	0	99	1	0.0479	105625	140844	33771
17173	17173	16	1	0	132	3	10.28	22565806	56295276	22895545
17174	17174	16	1	0	102	1	0.7756	4055016	6419726	2341545
17175	17175	16	1	2			0.266	0	815816	324359
17176	17176	16	1	2			0.2819	0	1142385	453535
17177	17177	16	1	0	110	2	8.731	41109812	60673252	16047680
17178	17178	16	1	0	113	2	0.6335	4696799	6619214	1681193
17179	17179	16	1	0	106	1	0.2831	677953	1658332	734870
17180	17180	16	1	0	97	1	0.0821	942500	1129336	196521
17181	17181	16	1	0	113	2	0.6802	3593198	5836643	1724429
17182	17182	16	1	0	124	3	0.5276	757330	2615810	1209592
17183	17183	16	1	0	115	2	0.1248	483643	848002	300615
17184	17184	16	1	0	105	2	0.1585	1537518	1953629	416360
17185	17185	16	1	0	123	3	2.749	8046643	17009082	5890379
17186	17186	16	1	0	116	2	0.3881	2402985	3540341	1024211
17187	17187	16	1	2			1.945	0	7254438	4055300
17188	17188	16	1	0	109	2	0.4042	2344753	3540511	1033551
17189	17189	16	1	0	119	2	0.5951	4019501	5911054	1644906
17190	17190	16	1	0	112	2	0.1907	710040	1242273	458951
17191	17191	16	1	0	120	2	0.2702	955830	1869793	780867
17192	17192	16	1	0	130	2	56.51	141625401	292155230	111192800
17193	17193	16	1	0	114	1	0.3096	1937302	2927501	669487
17194	17194	16	1	2			0.04696	0	12411	5887
17195	17195	16	1	0	103	1	2.8	14537670	23122599	7586461
