row	seed	threads	draw	outcome	moves	passes	time	fringe	advances	mvtree
15778	15778	16	3	2			0.009241	0	8653	5972
15779	15779	16	3	0	104	5	0.2668	321868	1015339	749319
15780	15780	16	3	2			0.3554	0	1496286	919431
15781	15781	16	3	0	95	3	0.8012	3323528	2921281	2368161
15782	15782	16	3	0	95	3	5.599	21560555	17390088	14912519
15783	15783	16	3	0	116	4	0.2915	236412	1126179	708822
15784	15784	16	3	0	124	7	0.1448	61364	530838	348664
15785	15785	16	3	0	115	5	0.308	288183	1217362	869309
15786	15786	16	3	0	95	2	0.4476	1575141	1598200	1299357
15787	15787	16	3	0	90	1	0.382	1950439	1327112	1126059
15788	15788	16	3	0	103	3	0.33	459644	1214058	821156
15789	15789	16	3	0	85	3	0.05531	178264	100179	86645
15790	15790	16	3	0	106	4	0.2183	516792	759559	616796
15791	15791	16	3	0	100	3	0.1376	297468	440242	351287
15792	15792	16	3	0	94	2	0.496	2059832	1817975	1543782
15793	15793	16	3	0	88	3	0.08925	327066	247300	217308
15794	15794	16	3	2			0.005795	0	2215	1253
15795	15795	16	3	0	94	2	0.5724	1481284	2191822	1460232
15796	15796	16	3	0	108	3	2.555	1965108	9854346	6023637
15797	15797	16	3	2			0.08622	0	285537	172215
15798	15798	16	3	0	94	2	1.486	3280733	5440376	3957294
15799	15799	16	3	3			80.32	38489207	239150293	150000003
15800	15800	16	3	0	109	4	0.4858	612378	1960518	1419776
15801	15801	16	3	2			0.003994	0	39	40
15802	15802	16	3	2			0.04904	0	132764	77159
15803	15803	16	3	0	99	3	2.037	5098226	7634476	6027173
15804	15804	16	3	0	94	3	0.3393	1159610	1272407	1098214
15805	15805	16	3	0	104	3	0.1981	513513	709035	570599
15806	15806	16	3	2			6.064	0	23685837	13976944
15807	15807	16	3	0	80	2	0.1464	678203	450033	396266
15808	15808	16	3	0	97	3	2.349	8569642	7865757	6786489
15809	15809	16	3	0	92	4	0.05705	165051	113350	98349
15810	15810	16	3	0	112	5	0.703	933827	2767164	1972355
15811	15811	16	3	0	104	4	0.1363	95525	504356	345744
15812	15812	16	3	0	85	3	0.4894	1615809	1807406	1433901
15813	15813	16	3	0	97	3	0.4009	662783	1581923	1094923
15814	15814	16	3	2			0.00406	0	71	33
15815	15815	16	3	0	111	4	0.2818	388911	1132700	750452
15816	15816	16	3	0	102	3	0.2661	436322	1035046	734398
15817	15817	16	3	2			0.02604	0	43760	24905
15818	15818	16	3	0	119	5	1.191	1662921	4530012	3027022
15819	15819	16	3	2			0.1433	0	556626	305928
15820	15820	16	3	0	89	2	0.06407	122886	164000	135217
15821	15821	16	3	0	97	4	0.1256	355611	402466	324003
15822	15822	16	3	0	94	3	0.7258	2904439	2668112	2243072
15823	15823	16	3	0	113	4	0.5352	526716	2059175	1338028
15824	15824	16	3	0	93	4	0.148	177878	539580	333925
15825	15825	16	3	0	101	4	0.384	870776	1382133	1140874
15826	15826	16	3	0	104	4	0.2847	617960	1090182	912991
15827	15827	16	3	0	115	5	0.08939	135199	282801	221967
15828	15828	16	3	0	102	3	0.264	386132	1039283	701857
15829	15829	16	3	0	93	3	0.7378	1867099	2853713	2119747
15830	15830	16	3	0	106	3	0.09632	175312	321151	241335
15831	15831	16	3	0	109	5	0.1453	216818	524916	404518
15832	15832	16	3	0	98	3	0.9894	2251905	3805563	2727284
15833	15833	16	3	0	99	2	2.137	6077666	7998026	6016298
15834	15834	16	3	0	87	2	0.6102	2226474	2261352	1789359
15835	15835	16	3	0	101	3	1.637	2719361	6616261	4309958
15836	15836	16	3	0	102	3	0.1771	481371	622691	493549
15837	15837	16	3	0	102	3	3.469	9426921	12149234	9471203
15838	15838	16	3	0	111	4	0.5565	732912	2205111	1565338
15839	15839	16	3	0	108	4	0.6508	643129	2636340	1738916
15840	15840	16	3	0	103	3	1.053	2266646	4120094	3066934
15841	15841	16	3	0	106	3	0.08139	65752	264686	181172
15842	15842	16	3	0	96	2	0.1766	648567	579819	517233
15843	15843	16	3	2			0.004146	0	6	3
15844	15844	16	3	0	91	3	0.6471	2558118	2374239	1949973
15845	15845	16	3	0	89	2	0.3254	1074851	1176593	998794
15846	15846	16	3	0	98	3	1.155	3388272	4296974	3462610
15847	15847	16	3	0	106	4	0.07211	142584	194144	149979
15848	15848	16	3	0	103	3	0.3796	1098479	1399498	1066314
15849	15849	16	3	0	93	4	0.1834	320904	663616	457850
15850	15850	16	3	0	89	2	0.1786	567396	611712	479660
15851	15851	16	3	0	92	2	0.1705	336095	605983	446829
15852	15852	16	3	0	89	3	0.1392	342352	488185	395228
15853	15853	16	3	0	95	2	0.1335	508366	406521	340765
15854	15854	16	3	0	99	3	0.3429	596702	1364674	1034704
15855	15855	16	3	0	101	2	0.5385	786821	2163987	1750594
15856	15856	16	3	0	105	3	3.582	11503509	12533661	10369698
15857	15857	16	3	0	97	2	0.4092	761073	1620108	1122578
15858	15858	16	3	0	97	3	0.08251	139758	226398	175315
15859	15859	16	3	2			0.06067	0	178060	101326
15860	15860	16	3	0	98	3	0.654	1985283	2433661	1839970
15861	15861	16	3	0	88	2	1.4	4942101	4788303	3699010
15862	15862	16	3	0	110	5	0.1042	238403	320310	241032
15863	15863	16	3	2			0.09305	0	325969	172314
15864	15864	16	3	0	115	5	0.07481	56570	213538	144297
15865	15865	16	3	0	92	2	0.5677	1080632	2246580	1414674
15866	15866	16	3	0	98	3	0.02923	45617	36528	34352
15867	15867	16	3	0	117	6	0.05318	80450	107004	89755
15868	15868	16	3	0	103	3	0.2535	662349	925175	783000
15869	15869	16	3	0	95	2	0.3097	914661	1112657	921839
15870	15870	16	3	0	98	4	2.123	2933663	8309243	5063176
15871	15871	16	3	0	107	5	0.1122	299916	357656	300258
15872	15872	16	3	0	98	4	0.04525	63992	86111	70069
15873	15873	16	3	0	100	4	0.4238	727727	1652156	1168253
15874	15874	16	3	0	107	3	1.287	2052851	5237770	3761886
15875	15875	16	3	0	95	3	0.1331	365858	422639	362822
15876	15876	16	3	0	94	2	2.268	5841827	8379884	6280400
15877	15877	16	3	0	128	7	0.1493	335202	501333	374459
15878	15878	16	3	2			0.03144	0	66008	38189
15879	15879	16	3	0	98	3	0.1146	589602	337442	322240
15880	15880	16	3	0	105	5	0.05539	106889	107363	88224
15881	15881	16	3	0	100	3	1.09	2102035	4373982	3070141
15882	15882	16	3	0	104	4	0.5426	1641422	1997775	1596031
15883	15883	16	3	0	105	4	0.1531	455135	482622	379542
15884	15884	16	3	0	107	4	0.2716	969611	970346	838239
15885	15885	16	3	0	105	4	0.4954	611301	1940573	1152064
15886	15886	16	3	0	105	3	0.3439	565338	1313592	929619
15887	15887	16	3	0	108	4	1.336	1069637	5291406	3496758
15888	15888	16	3	2			0.09613	0	353196	198356
15889	15889	16	3	0	96	2	0.3462	1453716	1260246	1089292
15890	15890	16	3	0	94	3	0.2344	741062	815696	722517
15891	15891	16	3	0	106	5	1.448	2420267	5791658	4152826
15892	15892	16	3	2			0.014	0	18126	11125
15893	15893	16	3	2			0.009161	0	8359	4394
15894	15894	16	3	0	87	2	0.24	867628	825237	696515
15895	15895	16	3	2			0.09182	0	332630	196715
15896	15896	16	3	0	100	3	0.4955	755821	1945786	1279820
15897	15897	16	3	0	106	3	0.143	107353	527046	352195
15898	15898	16	3	0	114	5	0.04794	44633	111874	79603
15899	15899	16	3	2			0.004168	0	7	2
15900	15900	16	3	0	105	6	0.09794	189152	296359	233154
15901	15901	16	3	0	104	5	0.04972	67135	103150	78712
15902	15902	16	3	0	105	3	0.2389	462911	918858	753315
15903	15903	16	3	0	92	3	0.5812	1434970	2259483	1838588
15904	15904	16	3	0	114	6	0.5105	383866	2152912	1308826
15905	15905	16	3	0	117	6	0.1017	94097	329672	237363
15906	15906	16	3	0	100	2	0.28	722968	1017547	758881
15907	15907	16	3	2			0.004177	0	16	7
15908	15908	16	3	0	110	4	1.302	3678233	4593960	3970260
15909	15909	16	3	2			1.489	0	5792040	3355432
15910	15910	16	3	0	94	2	0.3723	1540592	1297784	1085215
15911	15911	16	3	2			0.02967	0	56357	33957
15912	15912	16	3	0	116	5	0.6323	684872	2548731	1762516
15913	15913	16	3	0	96	3	1.682	5436412	5973032	4782359
15914	15914	16	3	2			6.936	0	25235848	14388464
15915	15915	16	3	0	94	2	0.05082	108343	105515	97906
15916	15916	16	3	2			0.2176	0	849910	527389
15917	15917	16	3	0	99	3	1.722	5947274	6076344	5062176
15918	15918	16	3	0	83	2	0.2314	811195	763072	585109
15919	15919	16	3	0	93	2	0.531	2024933	1938798	1563739
15920	15920	16	3	2			0.00474	0	18	9
15921	15921	16	3	2			0.1484	0	582991	343571
15922	15922	16	3	0	98	3	0.2265	261685	867294	556162
15923	15923	16	3	2			6.203	0	23923144	15721232
15924	15924	16	3	0	99	3	0.3053	1123909	1128726	934842
15925	15925	16	3	0	108	4	0.2815	434077	1102621	809551
15926	15926	16	3	0	115	5	3.842	3346749	13699310	9437970
15927	15927	16	3	0	110	5	0.6865	834671	2755367	1990055
15928	15928	16	3	0	99	3	0.05983	57970	159713	119689
15929	15929	16	3	0	91	2	3.041	11722575	9865824	7904527
15930	15930	16	3	2			0.3375	0	1465977	815263
15931	15931	16	3	0	107	3	0.1255	344381	386701	317224
15932	15932	16	3	0	94	3	0.0461	92873	77007	66748
15933	15933	16	3	0	99	3	0.433	832416	1681702	1210413
15934	15934	16	3	0	84	2	0.3005	1414874	1010394	880964
15935	15935	16	3	0	126	5	0.09904	14331	362125	226921
15936	15936	16	3	0	104	4	0.0907	163761	281003	255517
15937	15937	16	3	0	74	2	0.03774	86465	41171	39536
15938	15938	16	3	0	98	4	0.3827	1042019	1459596	1131617
15939	15939	16	3	0	94	2	0.05042	73932	108140	83536
15940	15940	16	3	0	112	5	0.03425	15365	54761	41177
15941	15941	16	3	0	94	5	0.05868	88236	126532	97958
15942	15942	16	3	0	104	3	0.0315	19244	52743	39245
15943	15943	16	3	0	93	3	0.6487	1600196	2514579	1601495
15944	15944	16	3	2			0.003784	0	1	0
15945	15945	16	3	0	118	4	0.3912	309635	1601333	1100364
15946	15946	16	3	0	83	2	0.09313	176729	286406	215371
15947	15947	16	3	0	104	5	0.2814	266164	1115865	772228
15948	15948	16	3	0	92	2	2.098	6915868	7540708	5637208
15949	15949	16	3	0	109	3	0.2115	489606	753267	741529
15950	15950	16	3	0	88	2	0.3891	1178290	1426126	1097150
15951	15951	16	3	2			0.1417	0	537996	252281
15952	15952	16	3	0	103	4	0.06356	89958	168460	126610
15953	15953	16	3	0	88	1	0.2186	890231	721632	613242
15954	15954	16	3	0	96	3	2.269	3256850	8696884	5894795
15955	15955	16	3	0	99	3	0.02992	38010	36884	33353
15956	15956	16	3	0	97	3	0.03691	36598	59406	46159
15957	15957	16	3	0	95	3	0.3059	798369	1082996	874082
15958	15958	16	3	0	104	3	0.08269	125364	235285	189057
15959	15959	16	3	2			0.004237	0	83	44
15960	15960	16	3	0	102	3	0.2184	358998	844078	639280
15961	15961	16	3	0	101	3	0.04469	39273	96260	73023
15962	15962	16	3	0	89	2	0.1888	777288	645322	603403
15963	15963	16	3	0	97	3	1.066	2658188	4207669	3435264
15964	15964	16	3	0	105	4	0.03394	29485	57506	42280
15965	15965	16	3	0	107	5	0.3625	846911	1348571	1019600
15966	15966	16	3	0	118	7	0.09148	177098	258988	212808
15967	15967	16	3	0	111	4	0.7752	1436972	2967495	2292695
15968	15968	16	3	0	97	3	0.09966	296472	304787	245179
15969	15969	16	3	2			0.004278	0	146	93
15970	15970	16	3	0	96	3	0.02055	15565	26643	19349
15971	15971	16	3	0	85	2	0.1613	452901	549162	423530
15972	15972	16	3	2			0.01846	0	37982	20318
15973	15973	16	3	0	93	3	0.2105	469276	748045	576952
15974	15974	16	3	0	91	3	0.2327	833973	841099	694814
15975	15975	16	3	0	94	4	0.1613	306848	538643	403657
15976	15976	16	3	0	83	1	0.8542	5085716	2763707	2388006
15977	15977	16	3	0	110	5	0.2873	253052	1089503	738957
15978	15978	16	3	2			0.04726	0	114045	69438
15979	15979	16	3	0	93	3	2.372	5532228	9191024	7317383
15980	15980	16	3	0	86	1	1.12	3798862	4195733	2959830
15981	15981	16	3	2			0.004819	0	881	570
15982	15982	16	3	2			0.004173	0	307	183
15983	15983	16	3	2			0.2276	0	904499	543857
15984	15984	16	3	0	102	5	0.1072	187738	332091	227743
15985	15985	16	3	0	92	3	0.503	2363144	1800525	1377120
15986	15986	16	3	0	101	3	0.0503	49171	112573	90970
15987	15987	16	3	0	92	3	2.406	9795704	8044919	6777963
15988	15988	16	3	0	99	2	1.872	6376884	6649627	5377179
15989	15989	16	3	0	117	5	2.052	966904	8012278	5852366
15990	15990	16	3	0	94	3	0.2706	379909	1065447	719180
15991	15991	16	3	0	117	6	0.04625	62086	86451	69338
15992	15992	16	3	0	104	3	0.9055	2421150	3413188	2744575
15993	15993	16	3	0	104	4	1.296	1925499	5110379	3484211
15994	15994	16	3	0	90	2	0.1759	508276	614782	503327
15995	15995	16	3	0	106	5	0.2595	457280	971132	719452
15996	15996	16	3	2			0.00409	0	7	4
15997	15997	16	3	2			5.313	0	19836001	10974163
15998	15998	16	3	0	92	2	0.5177	2257073	1888847	1579980
15999	15999	16	3	0	89	2	0.3551	973589	1333380	986686
16000	16000	16	3	0	97	4	0.9726	3097951	3633673	2886157
16001	16001	16	3	2			0.1481	0	589814	312077
16002	16002	16	3	0	98	3	2.099	7190795	7531720	6567631
16003	16003	16	3	0	102	4	0.2038	333907	727025	526816
16004	16004	16	3	0	128	8	0.3276	61367	1340803	759275
16005	16005	16	3	0	103	4	0.0959	124307	307887	220951
16006	16006	16	3	0	91	2	0.1356	446326	412578	339879
16007	16007	16	3	0	88	2	0.3526	814021	1351467	898471
16008	16008	16	3	0	103	3	0.08285	161805	221920	170921
16009	16009	16	3	0	91	2	0.06148	152215	141966	120993
16010	16010	16	3	0	97	3	0.5761	1730120	2097109	1655823
16011	16011	16	3	0	90	2	1.248	5398558	4513832	3738826
16012	16012	16	3	0	101	4	0.04602	51355	97616	80764
16013	16013	16	3	0	91	2	11.55	43898155	34177670	29304567
16014	16014	16	3	0	102	2	0.8674	2484489	3416025	2656096
16015	16015	16	3	0	95	3	0.07927	187925	215487	171149
16016	16016	16	3	2			0.6958	0	2865187	1742324
16017	16017	16	3	0	91	3	5.566	12328614	19298868	14291067
16018	16018	16	3	0	92	3	0.1362	401421	482822	355401
16019	16019	16	3	0	87	2	0.26	834878	948243	747756
16020	16020	16	3	0	83	2	0.08295	385029	221611	199190
16021	16021	16	3	0	97	3	0.05177	79643	107229	92263
16022	16022	16	3	0	94	4	0.06174	160126	135918	117220
16023	16023	16	3	0	99	3	0.4444	1153102	1683420	1317935
16024	16024	16	3	0	99	3	1.625	4068725	6068686	4122812
16025	16025	16	3	0	101	4	0.9826	1917252	3800623	2725895
16026	16026	16	3	0	102	3	0.2726	837285	947021	763812
16027	16027	16	3	0	101	3	0.3975	635474	1538756	1078285
16028	16028	16	3	0	103	3	0.07685	99686	215181	168136
16029	16029	16	3	0	92	2	0.2414	659942	839908	651271
16030	16030	16	3	0	97	4	1.762	2465954	6912319	4265183
16031	16031	16	3	2			0.009705	0	11295	5507
16032	16032	16	3	0	88	3	0.1266	434023	390042	322630
16033	16033	16	3	2			1.268	0	4899269	2791616
16034	16034	16	3	0	107	4	0.2225	585875	752235	619457
16035	16035	16	3	0	108	5	0.1505	127258	559372	428410
16036	16036	16	3	0	97	3	0.1071	126456	375416	256743
16037	16037	16	3	0	104	3	0.2809	42844	1090632	652399
16038	16038	16	3	2			0.01951	0	29705	16305
16039	16039	16	3	2			0.004125	0	3	3
16040	16040	16	3	0	99	4	0.3799	869317	1463556	1200552
16041	16041	16	3	2			0.1402	0	552021	317180
16042	16042	16	3	0	101	3	0.09322	131196	280006	192314
16043	16043	16	3	0	102	4	0.05638	177180	120678	109794
16044	16044	16	3	0	96	1	0.06893	139144	176468	143712
16045	16045	16	3	2			0.04105	0	104947	62153
16046	16046	16	3	0	128	7	0.006754	1647	2639	2871
16047	16047	16	3	0	103	3	0.8584	1937261	3353114	2562864
16048	16048	16	3	0	88	2	0.1537	436955	518028	438797
16049	16049	16	3	0	100	4	0.1645	604264	530489	457402
16050	16050	16	3	0	110	4	0.2036	453983	733084	601019
16051	16051	16	3	2			0.1968	0	784987	503673
16052	16052	16	3	0	97	4	0.05568	50396	139973	108808
16053	16053	16	3	2			0.6053	0	2352476	1312446
16054	16054	16	3	0	97	3	0.2419	334098	950206	641720
16055	16055	16	3	0	117	4	0.03017	14613	62669	47720
16056	16056	16	3	0	86	3	0.1984	725962	676516	574798
16057	16057	16	3	2			0.006471	0	3806	2678
16058	16058	16	3	0	93	2	0.4276	1140873	1584380	1107358
16059	16059	16	3	0	102	3	0.1038	164817	317689	215201
16060	16060	16	3	0	105	3	0.6313	763964	2613048	1641852
16061	16061	16	3	0	101	3	0.2399	349556	891745	590556
16062	16062	16	3	0	96	4	0.1723	393660	617960	393193
16063	16063	16	3	0	95	3	1.015	1819333	3941758	2796217
16064	16064	16	3	0	91	3	0.06621	176894	164938	142455
16065	16065	16	3	0	95	2	0.1284	478499	403171	334800
16066	16066	16	3	0	102	4	0.1855	551559	609580	496397
16067	16067	16	3	2			0.004177	0	3	2
16068	16068	16	3	0	95	3	0.5532	1307882	2105950	1397501
16069	16069	16	3	0	101	3	0.7714	973267	3116106	2113769
16070	16070	16	3	0	102	3	0.07562	115875	232805	176445
16071	16071	16	3	0	117	5	0.05196	34140	143039	100346
16072	16072	16	3	0	96	3	0.1623	426075	589356	464980
16073	16073	16	3	0	118	5	0.2777	136717	1131725	693257
16074	16074	16	3	0	133	7	0.01525	5319	16467	10560
16075	16075	16	3	0	100	3	0.05075	72924	118184	97547
16076	16076	16	3	0	93	3	0.05806	98632	140607	117664
16077	16077	16	3	0	99	2	0.5228	1360409	1993733	1582666
16078	16078	16	3	0	88	2	0.2111	569102	734391	513934
16079	16079	16	3	2			0.01195	0	14994	8611
16080	16080	16	3	0	93	3	0.07331	248476	174966	140856
16081	16081	16	3	0	96	3	0.239	847631	810932	652112
16082	16082	16	3	0	106	4	1.138	2095858	4590344	3388296
16083	16083	16	3	0	104	5	0.7786	3018336	2854086	2457819
16084	16084	16	3	0	91	3	0.2295	558683	834174	640451
16085	16085	16	3	0	105	4	0.8215	2572307	3098466	2420855
16086	16086	16	3	0	104	3	0.1258	395113	414660	369355
16087	16087	16	3	0	103	3	0.07765	105007	214152	176551
16088	16088	16	3	0	103	4	0.4072	1275560	1590262	1330597
16089	16089	16	3	0	122	6	0.02973	3620	54001	35839
16090	16090	16	3	0	106	4	0.5147	654726	2047912	1431366
16091	16091	16	3	0	89	3	0.1942	527677	675064	510190
16092	16092	16	3	2			2.902	0	11515280	6920247
16093	16093	16	3	2			0.01001	0	9134	4012
16094	16094	16	3	2			0.06428	0	182166	100223
16095	16095	16	3	0	109	4	0.9549	857914	3790805	2594829
16096	16096	16	3	0	90	1	0.579	3039502	2043681	1859910
16097	16097	16	3	2			0.00434	0	33	16
16098	16098	16	3	0	91	3	1.56	3964576	5847314	4284181
16099	16099	16	3	0	93	3	0.2102	434383	823562	575937
16100	16100	16	3	0	104	4	0.2217	419044	818210	613626
16101	16101	16	3	0	85	3	0.2849	1028934	1020828	873451
16102	16102	16	3	0	128	5	0.5537	118839	2274850	1417978
16103	16103	16	3	2			1	0	4003897	2349350
16104	16104	16	3	0	96	3	0.2087	583908	722448	581157
16105	16105	16	3	0	91	2	0.2649	936007	991080	820085
16106	16106	16	3	0	87	2	0.2046	902819	677649	581670
16107	16107	16	3	2			0.004527	0	512	325
16108	16108	16	3	0	97	3	0.09904	275750	309713	245318
16109	16109	16	3	0	102	3	0.8281	1954301	3164738	2631683
16110	16110	16	3	2			8.467	0	29883085	16455034
16111	16111	16	3	0	143	10	0.0323	7665	65904	37912
16112	16112	16	3	0	111	4	0.1613	189239	588524	365892
16113	16113	16	3	0	97	3	0.05208	125510	101755	89944
16114	16114	16	3	0	126	7	0.01991	2207	27648	16993
16115	16115	16	3	0	107	5	0.04708	29242	103503	69655
16116	16116	16	3	0	94	3	0.09984	199642	311635	244503
16117	16117	16	3	0	99	2	0.3048	477133	1232574	972775
16118	16118	16	3	2			0.009647	0	7996	4621
16119	16119	16	3	0	96	4	0.07131	109620	188070	143757
16120	16120	16	3	2			0.01093	0	11135	6461
16121	16121	16	3	0	104	3	0.2808	806814	1023312	794660
16122	16122	16	3	0	97	2	0.8136	2127112	2994736	2329802
16123	16123	16	3	0	93	3	4.869	10989917	16488845	12356802
16124	16124	16	3	0	90	3	0.06441	109436	164705	128134
16125	16125	16	3	2			0.03001	0	61290	34232
16126	16126	16	3	2			0.004286	0	517	299
16127	16127	16	3	2			0.4575	0	1955218	1282499
16128	16128	16	3	0	119	6	0.1262	103815	432545	288594
16129	16129	16	3	0	93	3	0.06594	179326	164253	136000
16130	16130	16	3	0	99	3	0.5373	1456405	2032445	1519277
16131	16131	16	3	0	92	2	0.2195	1073583	720012	664784
16132	16132	16	3	0	125	7	0.0737	8925	254392	156013
16133	16133	16	3	0	101	3	0.7531	1226155	3012425	1909015
16134	16134	16	3	0	94	3	0.67	1567718	2600808	1513142
16135	16135	16	3	0	84	1	0.1617	677636	514791	449030
16136	16136	16	3	0	96	4	0.05698	72943	150223	109614
16137	16137	16	3	0	98	3	0.2894	504606	1112653	823978
16138	16138	16	3	0	94	3	0.4629	1085867	1838587	1458950
16139	16139	16	3	0	88	2	0.135	481018	429380	336432
16140	16140	16	3	0	115	5	0.03344	7883	65923	41730
16141	16141	16	3	0	103	4	5.845	5370746	21063366	13759066
16142	16142	16	3	0	102	3	0.04934	45125	102580	73234
16143	16143	16	3	0	96	3	0.3246	948188	1230104	930174
16144	16144	16	3	0	94	2	3.266	9030066	10763587	8250537
16145	16145	16	3	0	88	3	0.6056	2181015	2209299	1822652
16146	16146	16	3	0	105	4	1.226	2059455	4523974	3139942
16147	16147	16	3	0	96	2	0.1565	492081	511194	433111
16148	16148	16	3	2			0.004704	0	70	47
16149	16149	16	3	0	107	3	0.4098	863442	1578009	1137809
16150	16150	16	3	0	107	4	0.1329	144920	484025	329562
16151	16151	16	3	0	96	3	0.09649	223167	276658	231686
16152	16152	16	3	0	93	2	0.8808	2056625	3442797	2698493
16153	16153	16	3	0	94	4	0.3764	1163526	1311074	1010948
16154	16154	16	3	0	91	3	0.1188	232207	371997	269837
16155	16155	16	3	0	109	3	0.208	418728	746000	605585
16156	16156	16	3	0	102	4	0.06886	66656	190685	137185
16157	16157	16	3	0	87	1	0.05698	151658	120334	100464
16158	16158	16	3	0	100	3	0.1804	237705	682288	510301
16159	16159	16	3	0	93	3	1.705	5347198	5943775	4758623
16160	16160	16	3	2			0.003638	0	1	0
16161	16161	16	3	0	99	2	0.8239	1876025	3194676	2451817
16162	16162	16	3	0	103	3	0.193	196133	762119	512403
16163	16163	16	3	0	101	2	0.6935	1851094	2604823	2067791
16164	16164	16	3	0	98	3	0.2284	686910	802782	698022
16165	16165	16	3	0	95	3	1.165	2929720	4498628	3654554
16166	16166	16	3	2			0.01709	0	30239	14864
16167	16167	16	3	0	89	3	0.6511	3274933	2272588	1921091
16168	16168	16	3	0	105	3	5.464	4331783	20666713	12445635
16169	16169	16	3	0	92	3	0.2114	776593	709545	568827
16170	16170	16	3	0	96	3	2.271	6858321	8178126	6355500
16171	16171	16	3	0	101	3	0.8427	1132900	3460014	2281635
16172	16172	16	3	0	96	2	0.5579	2063717	1996141	1625997
16173	16173	16	3	0	89	2	1.15	2739221	4419717	3377500
16174	16174	16	3	0	115	5	0.1041	38351	369127	220722
16175	16175	16	3	2			0.004771	0	673	484
16176	16176	16	3	0	94	2	0.1367	366501	455913	368300
16177	16177	16	3	0	102	4	0.178	230148	669965	537676
16178	16178	16	3	0	94	3	0.8361	1729364	3120025	2170409
16179	16179	16	3	0	97	3	0.4352	826424	1654293	1224279
16180	16180	16	3	2			1.556	0	6051523	3567059
16181	16181	16	3	0	93	2	1.485	3946998	5545410	4262761
16182	16182	16	3	0	106	4	0.6265	935601	2499186	1571479
16183	16183	16	3	0	101	3	0.9065	1769258	3534672	2753499
16184	16184	16	3	2			0.4514	0	1875600	1076137
16185	16185	16	3	0	102	3	0.2947	761802	1094263	821911
